us2y_yield,us10y_yield,yield_spread,us_cpi_yoy,high_yield_spread,vix_level,spx_vol_3m,eurusd_return,gbpusd_return,spx_return,ndx_return,gold_return,ecb_level,ecb_yoy,regime_confidence,regime_label_calm,regime_label_credit_stress,regime_label_crisis,regime_label_inflation_stress
-0.00085061725,-0.0017552393,0.007876453,0.0038095391,0.0007057897,-0.0066892663,0.004937413,-0.00033773808,0.0047634677,-0.00088331336,-0.0035635165,0.0034677237,-0.0023082055,-0.00049252214,-0.0012183998,0.00028874402,0.00044786208,0.00030283895,0.002720476
-0.000736125,-0.0072607878,0.0061038574,0.0010786864,0.0030420586,-0.005925884,-0.0030387435,0.0027709361,-0.0019214882,-0.0005211204,-0.0007888844,0.0021303303,-0.0023320033,-0.0004619821,-0.0053534433,0.00014494079,0.00043238178,0.00030240553,0.003197005
-0.00084663497,-0.00021517859,0.004622186,0.0057961424,0.0011798143,-0.00019569857,0.00095097354,-0.00071191404,0.00022818637,0.00050564134,-0.0001708961,0.001092495,-0.0025751481,-0.0003689765,0.008438399,0.00021329151,0.00053527456,0.00030871673,0.002274282
-0.0016189582,0.0005752335,0.003906008,0.0031114211,0.0008486111,0.019320395,0.0037509273,0.0027526624,-0.0002399107,-0.002756392,0.008890571,-0.005392229,-0.0017392026,-0.0005657178,-0.00045049097,-3.8910515e-05,-0.0037188218,0.0001782285,-0.00085056457
0.005548803,0.004996407,0.004159796,0.005135034,0.012103263,0.030538782,0.0038663847,-0.0036181353,-0.0016994153,-0.0022563362,-0.0033311944,-0.007696394,-0.00139111,-0.0008063267,0.0024320392,-0.00022569648,0.00021280267,-0.0018032431,-0.00069329527
0.001615518,0.007777341,0.0030616089,0.0042667575,0.007190077,0.013342947,-0.008276327,0.00096270844,0.004893955,0.0067383517,-0.0018600058,-0.017866662,-0.002440658,-0.000270568,-0.0069840415,0.00013160508,-0.0023300778,6.738484e-05,-0.00085326127
0.004872505,0.0029636044,0.0030377603,0.0053378814,-0.0002564298,0.013052335,-0.012576193,0.0004617625,-0.00214391,-0.00027801486,-0.010330047,0.0011476025,-0.002930037,-0.00020569775,-0.005401916,-0.00015133753,-0.002474609,0.00014359766,-0.0008230402
0.0027463138,0.0023487122,0.002469807,0.0040681604,0.0024374572,0.01656032,0.000373697,0.0011838609,0.0062518837,8.915362e-06,-0.008379837,0.0022516535,-0.0032588786,-0.0003688029,-0.0046693264,-0.0001523038,-0.0026860214,0.00010428284,-0.0008794819
-0.00019316301,0.0064249625,0.002447006,0.008896811,0.0010343697,0.014977278,0.0017387074,0.0033566952,-0.0032290998,0.00020363569,-0.009693872,-0.00033886157,-0.0021332956,-0.00063152704,-0.008730304,-0.00014565146,-0.0026860214,0.00017691746,-0.00082849304
-0.00045980758,-0.00030896516,-0.0007369125,0.0023242014,-0.00045028346,0.019705826,-0.0009811847,0.0013360798,-0.0030825227,-0.0028538108,-0.0018053377,-0.0009407678,-0.002195191,-0.000110083405,-0.0036006602,-6.0573948e-05,-0.0026860214,7.115914e-05,-0.00084878487
